sale_date,branch_id,product_id,quantity_sold,price,promo,weekday,month,revenue,cost_price,total_cost,profit,lag_1,lag_7,is_weekend
2023-04-16,store_2,item_2,59,30.84,1,6,4,1819.56,21.59,1273.81,545.75,52,41,1
2023-04-21,store_2,item_2,45,38.55,0,4,4,1734.75,26.99,1214.55,520.2,59,42,0
2023-04-26,store_2,item_2,59,38.55,0,2,4,2274.45,26.99,1592.41,682.04,45,56,0
2023-05-01,store_2,item_2,50,38.55,0,0,5,1927.5,26.99,1349.5,578.0,59,45,0
2023-05-06,store_2,item_2,36,38.55,0,5,5,1387.8,26.99,971.64,416.16,50,57,1
2023-05-11,store_2,item_2,54,38.55,0,3,5,2081.7,26.99,1457.46,624.24,36,52,0
2023-05-16,store_2,item_2,47,38.55,0,1,5,1811.85,26.99,1268.53,543.32,54,52,0
2023-05-21,store_2,item_2,40,38.55,0,6,5,1542.0,26.99,1079.6,462.4,47,59,1
2023-05-26,store_2,item_2,35,38.55,0,4,5,1349.25,26.99,944.65,404.6,40,45,0
2023-05-31,store_2,item_2,52,38.55,0,2,5,2004.6,26.99,1403.48,601.12,35,59,0
2023-06-05,store_2,item_2,36,38.55,0,0,6,1387.8,26.99,971.64,416.16,52,50,0
2023-06-10,store_2,item_2,31,38.55,0,5,6,1195.05,26.99,836.69,358.36,36,36,1
2023-06-15,store_2,item_2,43,38.55,0,3,6,1657.65,26.99,1160.57,497.08,31,54,0
2023-06-20,store_2,item_2,46,38.55,0,1,6,1773.3,26.99,1241.54,531.76,43,47,0
2023-06-25,store_2,item_2,32,38.55,0,6,6,1233.6,26.99,863.68,369.92,46,40,1
2023-06-30,store_2,item_2,31,38.55,0,4,6,1195.05,26.99,836.69,358.36,32,35,0
2023-07-05,store_2,item_2,40,38.55,0,2,7,1542.0,26.99,1079.6,462.4,31,52,0
2023-07-10,store_2,item_2,33,38.55,0,0,7,1272.15,26.99,890.67,381.48,40,36,0
2023-07-15,store_2,item_2,28,38.55,0,5,7,1079.4,26.99,755.72,323.68,33,31,1
2023-07-20,store_2,item_2,36,38.55,0,3,7,1387.8,26.99,971.64,416.16,28,43,0
2023-07-25,store_2,item_2,37,38.55,0,1,7,1426.35,26.99,998.63,427.72,36,46,0
2023-07-30,store_2,item_2,25,38.55,0,6,7,963.75,26.99,674.75,289.0,37,32,1
2023-08-04,store_2,item_2,22,38.55,0,4,8,848.1,26.99,593.78,254.32,25,31,0
2023-08-09,store_2,item_2,41,38.55,0,2,8,1580.55,26.99,1106.59,473.96,22,40,0
2023-08-14,store_2,item_2,32,38.55,0,0,8,1233.6,26.99,863.68,369.92,41,33,0
2023-08-19,store_2,item_2,40,38.55,0,5,8,1542.0,26.99,1079.6,462.4,32,28,1
2023-08-24,store_2,item_2,27,38.55,0,3,8,1040.85,26.99,728.73,312.12,40,36,0
2023-08-29,store_2,item_2,29,38.55,0,1,8,1117.95,26.99,782.71,335.24,27,37,0
2023-09-03,store_2,item_2,28,38.55,0,6,9,1079.4,26.99,755.72,323.68,29,25,1
2023-09-08,store_2,item_2,24,38.55,0,4,9,925.2,26.99,647.76,277.44,28,22,0
2023-09-13,store_2,item_2,40,38.55,0,2,9,1542.0,26.99,1079.6,462.4,24,41,0
2023-09-18,store_2,item_2,28,38.55,0,0,9,1079.4,26.99,755.72,323.68,40,32,0
2023-09-23,store_2,item_2,22,38.55,0,5,9,848.1,26.99,593.78,254.32,28,40,1
2023-09-28,store_2,item_2,28,38.55,0,3,9,1079.4,26.99,755.72,323.68,22,27,0
2023-10-03,store_2,item_2,31,38.55,0,1,10,1195.05,26.99,836.69,358.36,28,29,0
2023-10-08,store_2,item_2,30,30.84,1,6,10,925.2,21.59,647.7,277.5,31,28,1
2023-10-13,store_2,item_2,20,38.55,0,4,10,771.0,26.99,539.8,231.2,30,24,0
2023-10-18,store_2,item_2,32,38.55,0,2,10,1233.6,26.99,863.68,369.92,20,40,0
2023-10-23,store_2,item_2,24,38.55,0,0,10,925.2,26.99,647.76,277.44,32,28,0
2023-10-28,store_2,item_2,27,38.55,0,5,10,1040.85,26.99,728.73,312.12,24,22,1
2023-11-02,store_2,item_2,29,38.55,0,3,11,1117.95,26.99,782.71,335.24,27,28,0
2023-11-07,store_2,item_2,33,38.55,0,1,11,1272.15,26.99,890.67,381.48,29,31,0
2023-11-12,store_2,item_2,24,38.55,0,6,11,925.2,26.99,647.76,277.44,33,30,1
2023-11-17,store_2,item_2,25,38.55,0,4,11,963.75,26.99,674.75,289.0,24,20,0
2023-11-22,store_2,item_2,28,38.55,0,2,11,1079.4,26.99,755.72,323.68,25,32,0
2023-11-27,store_2,item_2,30,38.55,0,0,11,1156.5,26.99,809.7,346.8,28,24,0
2023-12-02,store_2,item_2,23,38.55,0,5,12,886.65,26.99,620.77,265.88,30,27,1
2023-12-07,store_2,item_2,36,38.55,0,3,12,1387.8,26.99,971.64,416.16,23,29,0
2023-12-12,store_2,item_2,43,38.55,0,1,12,1657.65,26.99,1160.57,497.08,36,33,0
2023-12-17,store_2,item_2,27,38.55,0,6,12,1040.85,26.99,728.73,312.12,43,24,1
2023-12-22,store_2,item_2,34,38.55,0,4,12,1310.7,26.99,917.66,393.04,27,25,0
2023-12-27,store_2,item_2,42,38.55,0,2,12,1619.1,26.99,1133.58,485.52,34,28,0
2023-01-01,store_1,item_3,40,82.6,0,6,1,3304.0,57.82,2312.8,991.2,0,0,1
2023-01-02,store_1,item_3,46,82.6,0,0,1,3799.6,57.82,2659.72,1139.88,40,0,0
2023-01-03,store_1,item_3,58,82.6,0,1,1,4790.8,57.82,3353.56,1437.24,46,0,0
2023-01-05,store_1,item_3,54,82.6,0,3,1,4460.4,57.82,3122.28,1338.12,58,0,0
2023-01-06,store_1,item_3,43,82.6,0,4,1,3551.8,57.82,2486.26,1065.54,54,0,0
2023-01-07,store_1,item_3,34,82.6,0,5,1,2808.4,57.82,1965.88,842.52,43,0,1
2023-01-08,store_1,item_3,45,82.6,0,6,1,3717.0,57.82,2601.9,1115.1,34,0,1
2023-01-10,store_1,item_3,54,82.6,0,1,1,4460.4,57.82,3122.28,1338.12,45,40,0
2023-01-11,store_1,item_3,59,82.6,0,2,1,4873.4,57.82,3411.38,1462.02,54,46,0
2023-01-12,store_1,item_3,51,82.6,0,3,1,4212.6,57.82,2948.82,1263.78,59,58,0
2023-01-13,store_1,item_3,46,82.6,0,4,1,3799.6,57.82,2659.72,1139.88,51,54,0
2023-01-15,store_1,item_3,38,82.6,0,6,1,3138.8,57.82,2197.16,941.64,46,43,1
2023-01-16,store_1,item_3,52,82.6,0,0,1,4295.2,57.82,3006.64,1288.56,38,34,0
2023-01-17,store_1,item_3,84,66.08,1,1,1,5550.72,46.26,3885.84,1664.88,52,45,0
2023-01-18,store_1,item_3,59,82.6,0,2,1,4873.4,57.82,3411.38,1462.02,84,54,0
2023-01-20,store_1,item_3,51,82.6,0,4,1,4212.6,57.82,2948.82,1263.78,59,59,0
2023-01-21,store_1,item_3,44,82.6,0,5,1,3634.4,57.82,2544.08,1090.32,51,51,1
2023-01-22,store_1,item_3,42,82.6,0,6,1,3469.2,57.82,2428.44,1040.76,44,46,1
2023-01-23,store_1,item_3,49,82.6,0,0,1,4047.4,57.82,2833.18,1214.22,42,38,0
2023-01-25,store_1,item_3,97,66.08,1,2,1,6409.76,46.26,4487.22,1922.54,49,52,0
2023-01-26,store_1,item_3,58,82.6,0,3,1,4790.8,57.82,3353.56,1437.24,97,84,0
2023-01-27,store_1,item_3,53,82.6,0,4,1,4377.8,57.82,3064.46,1313.34,58,59,0
2023-01-28,store_1,item_3,39,82.6,0,5,1,3221.4,57.82,2254.98,966.42,53,51,1
2023-01-30,store_1,item_3,48,82.6,0,0,1,3964.8,57.82,2775.36,1189.44,39,44,0
2023-01-31,store_1,item_3,62,82.6,0,1,1,5121.2,57.82,3584.84,1536.36,48,42,0
2023-02-01,store_1,item_3,63,82.6,0,2,2,5203.8,57.82,3642.66,1561.14,62,49,0
2023-02-02,store_1,item_3,57,82.6,0,3,2,4708.2,57.82,3295.74,1412.46,63,97,0
2023-02-04,store_1,item_3,68,66.08,1,5,2,4493.44,46.26,3145.68,1347.76,57,58,1
2023-02-05,store_1,item_3,40,82.6,0,6,2,3304.0,57.82,2312.8,991.2,68,53,1
2023-02-06,store_1,item_3,51,82.6,0,0,2,4212.6,57.82,2948.82,1263.78,40,39,0
2023-02-07,store_1,item_3,64,82.6,0,1,2,5286.4,57.82,3700.48,1585.92,51,48,0
2023-02-09,store_1,item_3,56,82.6,0,3,2,4625.6,57.82,3237.92,1387.68,64,62,0
2023-02-10,store_1,item_3,52,82.6,0,4,2,4295.2,57.82,3006.64,1288.56,56,63,0
2023-02-11,store_1,item_3,40,82.6,0,5,2,3304.0,57.82,2312.8,991.2,52,57,1
2023-02-12,store_1,item_3,45,82.6,0,6,2,3717.0,57.82,2601.9,1115.1,40,68,1
2023-02-14,store_1,item_3,62,82.6,0,1,2,5121.2,57.82,3584.84,1536.36,45,40,0
2023-02-15,store_1,item_3,101,66.08,1,2,2,6674.08,46.26,4672.26,2001.82,62,51,0
2023-02-16,store_1,item_3,58,82.6,0,3,2,4790.8,57.82,3353.56,1437.24,101,64,0
2023-02-17,store_1,item_3,55,82.6,0,4,2,4543.0,57.82,3180.1,1362.9,58,56,0
2023-02-19,store_1,item_3,49,82.6,0,6,2,4047.4,57.82,2833.18,1214.22,55,52,1
2023-02-20,store_1,item_3,58,82.6,0,0,2,4790.8,57.82,3353.56,1437.24,49,40,0
2023-02-21,store_1,item_3,95,66.08,1,1,2,6277.6,46.26,4394.7,1882.9,58,45,0
2023-02-22,store_1,item_3,61,82.6,0,2,2,5038.6,57.82,3527.02,1511.58,95,62,0
2023-02-24,store_1,item_3,52,82.6,0,4,2,4295.2,57.82,3006.64,1288.56,61,101,0
2023-02-25,store_1,item_3,47,82.6,0,5,2,3882.2,57.82,2717.54,1164.66,52,58,1
2023-02-26,store_1,item_3,47,82.6,0,6,2,3882.2,57.82,2717.54,1164.66,47,55,1
2023-02-27,store_1,item_3,55,82.6,0,0,2,4543.0,57.82,3180.1,1362.9,47,49,0
2023-03-01,store_1,item_3,64,82.6,0,2,3,5286.4,57.82,3700.48,1585.92,55,58,0
2023-03-02,store_1,item_3,64,82.6,0,3,3,5286.4,57.82,3700.48,1585.92,64,95,0
2023-03-03,store_1,item_3,51,82.6,0,4,3,4212.6,57.82,2948.82,1263.78,64,61,0
2023-03-04,store_1,item_3,45,82.6,0,5,3,3717.0,57.82,2601.9,1115.1,51,52,1
2023-03-06,store_1,item_3,55,82.6,0,0,3,4543.0,57.82,3180.1,1362.9,45,47,0
2023-03-07,store_1,item_3,68,82.6,0,1,3,5616.8,57.82,3931.76,1685.04,55,47,0
2023-03-08,store_1,item_3,108,66.08,1,2,3,7136.64,46.26,4996.08,2140.56,68,55,0
2023-03-09,store_1,item_3,64,82.6,0,3,3,5286.4,57.82,3700.48,1585.92,108,64,0
2023-03-11,store_1,item_3,44,82.6,0,5,3,3634.4,57.82,2544.08,1090.32,64,64,1
2023-03-12,store_1,item_3,51,82.6,0,6,3,4212.6,57.82,2948.82,1263.78,44,51,1
2023-03-13,store_1,item_3,65,82.6,0,0,3,5369.0,57.82,3758.3,1610.7,51,45,0
2023-03-14,store_1,item_3,66,82.6,0,1,3,5451.6,57.82,3816.12,1635.48,65,55,0
2023-03-16,store_1,item_3,62,82.6,0,3,3,5121.2,57.82,3584.84,1536.36,66,68,0
2023-03-17,store_1,item_3,52,82.6,0,4,3,4295.2,57.82,3006.64,1288.56,62,108,0
2023-03-18,store_1,item_3,39,82.6,0,5,3,3221.4,57.82,2254.98,966.42,52,64,1
2023-03-19,store_1,item_3,51,82.6,0,6,3,4212.6,57.82,2948.82,1263.78,39,44,1
2023-03-21,store_1,item_3,63,82.6,0,1,3,5203.8,57.82,3642.66,1561.14,51,51,0
2023-03-22,store_1,item_3,73,82.6,0,2,3,6029.8,57.82,4220.86,1808.94,63,65,0
2023-03-23,store_1,item_3,61,82.6,0,3,3,5038.6,57.82,3527.02,1511.58,73,66,0
2023-03-24,store_1,item_3,53,82.6,0,4,3,4377.8,57.82,3064.46,1313.34,61,62,0
2023-03-26,store_1,item_3,46,82.6,0,6,3,3799.6,57.82,2659.72,1139.88,53,52,1
2023-03-27,store_1,item_3,54,82.6,0,0,3,4460.4,57.82,3122.28,1338.12,46,39,0
2023-03-28,store_1,item_3,69,82.6,0,1,3,5699.4,57.82,3989.58,1709.82,54,51,0
2023-03-29,store_1,item_3,109,66.08,1,2,3,7202.72,46.26,5042.34,2160.38,69,63,0
2023-03-31,store_1,item_3,55,82.6,0,4,3,4543.0,57.82,3180.1,1362.9,109,73,0
2023-04-01,store_1,item_3,49,82.6,0,5,4,4047.4,57.82,2833.18,1214.22,55,61,1
2023-04-02,store_1,item_3,103,82.6,0,6,4,8507.8,57.82,5955.46,2552.34,49,53,1
2023-04-03,store_1,item_3,62,82.6,0,0,4,5121.2,57.82,3584.84,1536.36,103,46,0
2023-04-05,store_1,item_3,105,66.08,1,2,4,6938.4,46.26,4857.3,2081.1,62,54,0
2023-04-06,store_1,item_3,68,82.6,0,3,4,5616.8,57.82,3931.76,1685.04,105,69,0
2023-04-07,store_1,item_3,57,82.6,0,4,4,4708.2,57.82,3295.74,1412.46,68,109,0
2023-04-08,store_1,item_3,48,82.6,0,5,4,3964.8,57.82,2775.36,1189.44,57,55,1
2023-04-10,store_1,item_3,56,82.6,0,0,4,4625.6,57.82,3237.92,1387.68,48,49,0
2023-04-11,store_1,item_3,68,82.6,0,1,4,5616.8,57.82,3931.76,1685.04,56,103,0
2023-04-12,store_1,item_3,72,82.6,0,2,4,5947.2,57.82,4163.04,1784.16,68,62,0
2023-04-13,store_1,item_3,63,82.6,0,3,4,5203.8,57.82,3642.66,1561.14,72,105,0
2023-04-15,store_1,item_3,51,82.6,0,5,4,4212.6,57.82,2948.82,1263.78,63,68,1
2023-04-16,store_1,item_3,50,82.6,0,6,4,4130.0,57.82,2891.0,1239.0,51,57,1
2023-04-17,store_1,item_3,58,82.6,0,0,4,4790.8,57.82,3353.56,1437.24,50,48,0
2023-04-18,store_1,item_3,70,82.6,0,1,4,5782.0,57.82,4047.4,1734.6,58,56,0
2023-04-20,store_1,item_3,55,82.6,0,3,4,4543.0,57.82,3180.1,1362.9,70,68,0
2023-04-21,store_1,item_3,81,66.08,1,4,4,5352.48,46.26,3747.06,1605.42,55,72,0
2023-04-22,store_1,item_3,43,82.6,0,5,4,3551.8,57.82,2486.26,1065.54,81,63,1
2023-04-23,store_1,item_3,51,82.6,0,6,4,4212.6,57.82,2948.82,1263.78,43,51,1
2023-04-25,store_1,item_3,69,82.6,0,1,4,5699.4,57.82,3989.58,1709.82,51,50,0
2023-04-26,store_1,item_3,68,82.6,0,2,4,5616.8,57.82,3931.76,1685.04,69,58,0
2023-04-27,store_1,item_3,57,82.6,0,3,4,4708.2,57.82,3295.74,1412.46,68,70,0
2023-04-28,store_1,item_3,52,82.6,0,4,4,4295.2,57.82,3006.64,1288.56,57,55,0
2023-04-30,store_1,item_3,52,82.6,0,6,4,4295.2,57.82,3006.64,1288.56,52,81,1
2023-05-01,store_1,item_3,54,82.6,0,0,5,4460.4,57.82,3122.28,1338.12,52,43,0
2023-05-02,store_1,item_3,70,82.6,0,1,5,5782.0,57.82,4047.4,1734.6,54,51,0
2023-05-03,store_1,item_3,67,82.6,0,2,5,5534.2,57.82,3873.94,1660.26,70,69,0
2023-05-05,store_1,item_3,51,82.6,0,4,5,4212.6,57.82,2948.82,1263.78,67,68,0
2023-05-06,store_1,item_3,46,82.6,0,5,5,3799.6,57.82,2659.72,1139.88,51,57,1
2023-05-07,store_1,item_3,51,82.6,0,6,5,4212.6,57.82,2948.82,1263.78,46,52,1
2023-05-08,store_1,item_3,53,82.6,0,0,5,4377.8,57.82,3064.46,1313.34,51,52,0
2023-05-10,store_1,item_3,68,82.6,0,2,5,5616.8,57.82,3931.76,1685.04,53,54,0
2023-05-11,store_1,item_3,68,82.6,0,3,5,5616.8,57.82,3931.76,1685.04,68,70,0
2023-05-12,store_1,item_3,49,82.6,0,4,5,4047.4,57.82,2833.18,1214.22,68,67,0
2023-05-13,store_1,item_3,51,82.6,0,5,5,4212.6,57.82,2948.82,1263.78,49,51,1
2023-05-15,store_1,item_3,56,82.6,0,0,5,4625.6,57.82,3237.92,1387.68,51,46,0
2023-05-16,store_1,item_3,63,82.6,0,1,5,5203.8,57.82,3642.66,1561.14,56,51,0
2023-05-17,store_1,item_3,64,82.6,0,2,5,5286.4,57.82,3700.48,1585.92,63,53,0
2023-05-18,store_1,item_3,60,82.6,0,3,5,4956.0,57.82,3469.2,1486.8,64,68,0
2023-05-20,store_1,item_3,44,82.6,0,5,5,3634.4,57.82,2544.08,1090.32,60,68,1
2023-05-21,store_1,item_3,51,82.6,0,6,5,4212.6,57.82,2948.82,1263.78,44,49,1
2023-05-22,store_1,item_3,53,82.6,0,0,5,4377.8,57.82,3064.46,1313.34,51,51,0
2023-05-23,store_1,item_3,62,82.6,0,1,5,5121.2,57.82,3584.84,1536.36,53,56,0
2023-05-25,store_1,item_3,60,82.6,0,3,5,4956.0,57.82,3469.2,1486.8,62,63,0
2023-05-26,store_1,item_3,50,82.6,0,4,5,4130.0,57.82,2891.0,1239.0,60,64,0
2023-05-27,store_1,item_3,43,82.6,0,5,5,3551.8,57.82,2486.26,1065.54,50,60,1
2023-05-28,store_1,item_3,45,82.6,0,6,5,3717.0,57.82,2601.9,1115.1,43,44,1
2023-05-30,store_1,item_3,63,82.6,0,1,5,5203.8,57.82,3642.66,1561.14,45,51,0
2023-05-31,store_1,item_3,63,82.6,0,2,5,5203.8,57.82,3642.66,1561.14,63,53,0
2023-06-01,store_1,item_3,58,82.6,0,3,6,4790.8,57.82,3353.56,1437.24,63,62,0
2023-06-02,store_1,item_3,49,82.6,0,4,6,4047.4,57.82,2833.18,1214.22,58,60,0
2023-06-04,store_1,item_3,68,66.08,1,6,6,4493.44,46.26,3145.68,1347.76,49,50,1
2023-06-05,store_1,item_3,79,66.08,1,0,6,5220.32,46.26,3654.54,1565.78,68,43,0
2023-06-06,store_1,item_3,64,82.6,0,1,6,5286.4,57.82,3700.48,1585.92,79,45,0
2023-06-07,store_1,item_3,63,82.6,0,2,6,5203.8,57.82,3642.66,1561.14,64,63,0
2023-06-09,store_1,item_3,49,82.6,0,4,6,4047.4,57.82,2833.18,1214.22,63,63,0
2023-06-10,store_1,item_3,35,82.6,0,5,6,2891.0,57.82,2023.7,867.3,49,58,1
2023-06-11,store_1,item_3,68,66.08,1,6,6,4493.44,46.26,3145.68,1347.76,35,49,1
2023-06-12,store_1,item_3,51,82.6,0,0,6,4212.6,57.82,2948.82,1263.78,68,68,0
2023-06-14,store_1,item_3,61,82.6,0,2,6,5038.6,57.82,3527.02,1511.58,51,79,0
2023-06-15,store_1,item_3,53,82.6,0,3,6,4377.8,57.82,3064.46,1313.34,61,64,0
2023-06-16,store_1,item_3,69,66.08,1,4,6,4559.52,46.26,3191.94,1367.58,53,63,0
2023-06-17,store_1,item_3,38,82.6,0,5,6,3138.8,57.82,2197.16,941.64,69,49,1
2023-06-19,store_1,item_3,49,82.6,0,0,6,4047.4,57.82,2833.18,1214.22,38,35,0
2023-06-20,store_1,item_3,55,82.6,0,1,6,4543.0,57.82,3180.1,1362.9,49,68,0
2023-06-21,store_1,item_3,55,82.6,0,2,6,4543.0,57.82,3180.1,1362.9,55,51,0
2023-06-22,store_1,item_3,53,82.6,0,3,6,4377.8,57.82,3064.46,1313.34,55,61,0
2023-06-24,store_1,item_3,40,82.6,0,5,6,3304.0,57.82,2312.8,991.2,53,53,1
2023-06-25,store_1,item_3,37,82.6,0,6,6,3056.2,57.82,2139.34,916.86,40,69,1
2023-06-26,store_1,item_3,43,82.6,0,0,6,3551.8,57.82,2486.26,1065.54,37,38,0
2023-06-27,store_1,item_3,56,82.6,0,1,6,4625.6,57.82,3237.92,1387.68,43,49,0
2023-06-29,store_1,item_3,48,82.6,0,3,6,3964.8,57.82,2775.36,1189.44,56,55,0
2023-06-30,store_1,item_3,68,66.08,1,4,6,4493.44,46.26,3145.68,1347.76,48,55,0
2023-07-01,store_1,item_3,38,82.6,0,5,7,3138.8,57.82,2197.16,941.64,68,53,1
2023-07-02,store_1,item_3,39,82.6,0,6,7,3221.4,57.82,2254.98,966.42,38,40,1
2023-07-04,store_1,item_3,48,82.6,0,1,7,3964.8,57.82,2775.36,1189.44,39,37,0
2023-07-05,store_1,item_3,57,82.6,0,2,7,4708.2,57.82,3295.74,1412.46,48,43,0
2023-07-06,store_1,item_3,47,82.6,0,3,7,3882.2,57.82,2717.54,1164.66,57,56,0
2023-07-07,store_1,item_3,39,82.6,0,4,7,3221.4,57.82,2254.98,966.42,47,48,0
2023-07-09,store_1,item_3,11,82.6,0,6,7,908.6,57.82,636.02,272.58,39,68,1
2023-07-10,store_1,item_3,40,82.6,0,0,7,3304.0,57.82,2312.8,991.2,11,38,0
2023-07-11,store_1,item_3,51,82.6,0,1,7,4212.6,57.82,2948.82,1263.78,40,39,0
2023-07-12,store_1,item_3,53,82.6,0,2,7,4377.8,57.82,3064.46,1313.34,51,48,0
2023-07-14,store_1,item_3,39,82.6,0,4,7,3221.4,57.82,2254.98,966.42,53,57,0
2023-07-15,store_1,item_3,59,66.08,1,5,7,3898.72,46.26,2729.34,1169.38,39,47,1
2023-07-16,store_1,item_3,35,82.6,0,6,7,2891.0,57.82,2023.7,867.3,59,39,1
2023-07-17,store_1,item_3,42,82.6,0,0,7,3469.2,57.82,2428.44,1040.76,35,11,0
2023-07-19,store_1,item_3,51,82.6,0,2,7,4212.6,57.82,2948.82,1263.78,42,40,0
2023-07-20,store_1,item_3,47,82.6,0,3,7,3882.2,57.82,2717.54,1164.66,51,51,0
2023-07-21,store_1,item_3,42,82.6,0,4,7,3469.2,57.82,2428.44,1040.76,47,53,0
2023-07-22,store_1,item_3,29,82.6,0,5,7,2395.4,57.82,1676.78,718.62,42,39,1
2023-07-24,store_1,item_3,42,82.6,0,0,7,3469.2,57.82,2428.44,1040.76,29,59,0
2023-07-25,store_1,item_3,72,66.08,1,1,7,4757.76,46.26,3330.72,1427.04,42,35,0
2023-07-26,store_1,item_3,48,82.6,0,2,7,3964.8,57.82,2775.36,1189.44,72,42,0
2023-07-27,store_1,item_3,45,82.6,0,3,7,3717.0,57.82,2601.9,1115.1,48,51,0
2023-07-29,store_1,item_3,53,66.08,1,5,7,3502.24,46.26,2451.78,1050.46,45,47,1
2023-07-30,store_1,item_3,90,82.6,0,6,7,7434.0,57.82,5203.8,2230.2,53,42,1
2023-07-31,store_1,item_3,35,82.6,0,0,7,2891.0,57.82,2023.7,867.3,90,29,0
2023-08-01,store_1,item_3,42,82.6,0,1,8,3469.2,57.82,2428.44,1040.76,35,42,0
2023-08-03,store_1,item_3,65,66.08,1,3,8,4295.2,46.26,3006.9,1288.3,42,72,0
2023-08-04,store_1,item_3,31,82.6,0,4,8,2560.6,57.82,1792.42,768.18,65,48,0
2023-08-05,store_1,item_3,30,82.6,0,5,8,2478.0,57.82,1734.6,743.4,31,45,1
2023-08-06,store_1,item_3,34,82.6,0,6,8,2808.4,57.82,1965.88,842.52,30,53,1
2023-08-08,store_1,item_3,45,82.6,0,1,8,3717.0,57.82,2601.9,1115.1,34,90,0
2023-08-09,store_1,item_3,42,82.6,0,2,8,3469.2,57.82,2428.44,1040.76,45,35,0
2023-08-10,store_1,item_3,43,82.6,0,3,8,3551.8,57.82,2486.26,1065.54,42,42,0
2023-08-11,store_1,item_3,32,82.6,0,4,8,2643.2,57.82,1850.24,792.96,43,65,0
2023-08-13,store_1,item_3,62,82.6,0,6,8,5121.2,57.82,3584.84,1536.36,32,31,1
2023-08-14,store_1,item_3,37,82.6,0,0,8,3056.2,57.82,2139.34,916.86,62,30,0
2023-08-15,store_1,item_3,43,82.6,0,1,8,3551.8,57.82,2486.26,1065.54,37,34,0
2023-08-16,store_1,item_3,41,82.6,0,2,8,3386.6,57.82,2370.62,1015.98,43,45,0
2023-08-18,store_1,item_3,33,82.6,0,4,8,2725.8,57.82,1908.06,817.74,41,42,0
2023-08-19,store_1,item_3,25,82.6,0,5,8,2065.0,57.82,1445.5,619.5,33,43,1
2023-08-20,store_1,item_3,29,82.6,0,6,8,2395.4,57.82,1676.78,718.62,25,32,1
2023-08-21,store_1,item_3,55,66.08,1,0,8,3634.4,46.26,2544.3,1090.1,29,62,0
2023-08-23,store_1,item_3,46,82.6,0,2,8,3799.6,57.82,2659.72,1139.88,55,37,0
2023-08-24,store_1,item_3,61,66.08,1,3,8,4030.88,46.26,2821.86,1209.02,46,43,0
2023-08-25,store_1,item_3,28,82.6,0,4,8,2312.8,57.82,1618.96,693.84,61,41,0
2023-08-26,store_1,item_3,32,82.6,0,5,8,2643.2,57.82,1850.24,792.96,28,33,1
2023-08-28,store_1,item_3,36,82.6,0,0,8,2973.6,57.82,2081.52,892.08,32,25,0
2023-08-29,store_1,item_3,39,82.6,0,1,8,3221.4,57.82,2254.98,966.42,36,29,0
2023-08-30,store_1,item_3,44,82.6,0,2,8,3634.4,57.82,2544.08,1090.32,39,55,0
2023-08-31,store_1,item_3,39,82.6,0,3,8,3221.4,57.82,2254.98,966.42,44,46,0
2023-09-02,store_1,item_3,24,82.6,0,5,9,1982.4,57.82,1387.68,594.72,39,61,1
2023-09-03,store_1,item_3,24,82.6,0,6,9,1982.4,57.82,1387.68,594.72,24,28,1
2023-09-04,store_1,item_3,35,82.6,0,0,9,2891.0,57.82,2023.7,867.3,24,32,0
2023-09-05,store_1,item_3,41,82.6,0,1,9,3386.6,57.82,2370.62,1015.98,35,36,0
2023-09-07,store_1,item_3,36,82.6,0,3,9,2973.6,57.82,2081.52,892.08,41,39,0
2023-09-08,store_1,item_3,27,82.6,0,4,9,2230.2,57.82,1561.14,669.06,36,44,0
2023-09-09,store_1,item_3,25,82.6,0,5,9,2065.0,57.82,1445.5,619.5,27,39,1
2023-09-10,store_1,item_3,32,82.6,0,6,9,2643.2,57.82,1850.24,792.96,25,24,1
2023-09-12,store_1,item_3,39,82.6,0,1,9,3221.4,57.82,2254.98,966.42,32,24,0
2023-09-13,store_1,item_3,36,82.6,0,2,9,2973.6,57.82,2081.52,892.08,39,35,0
2023-09-14,store_1,item_3,37,82.6,0,3,9,3056.2,57.82,2139.34,916.86,36,41,0
2023-09-15,store_1,item_3,44,66.08,1,4,9,2907.52,46.26,2035.44,872.08,37,36,0
2023-09-17,store_1,item_3,30,82.6,0,6,9,2478.0,57.82,1734.6,743.4,44,27,1
2023-09-18,store_1,item_3,31,82.6,0,0,9,2560.6,57.82,1792.42,768.18,30,25,0
2023-09-19,store_1,item_3,38,82.6,0,1,9,3138.8,57.82,2197.16,941.64,31,32,0
2023-09-20,store_1,item_3,130,66.08,1,2,9,8590.4,46.26,6013.8,2576.6,38,39,0
2023-09-22,store_1,item_3,27,82.6,0,4,9,2230.2,57.82,1561.14,669.06,130,36,0
2023-09-23,store_1,item_3,27,82.6,0,5,9,2230.2,57.82,1561.14,669.06,27,37,1
2023-09-24,store_1,item_3,29,82.6,0,6,9,2395.4,57.82,1676.78,718.62,27,44,1
2023-09-25,store_1,item_3,33,82.6,0,0,9,2725.8,57.82,1908.06,817.74,29,30,0
2023-09-27,store_1,item_3,42,82.6,0,2,9,3469.2,57.82,2428.44,1040.76,33,31,0
2023-09-28,store_1,item_3,36,82.6,0,3,9,2973.6,57.82,2081.52,892.08,42,38,0
2023-09-29,store_1,item_3,32,82.6,0,4,9,2643.2,57.82,1850.24,792.96,36,130,0
